Id,Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
10103009,0,"",0,34.0,"","","","",0.0,"","","","","",4.0,9.0,7689125.0,51888.0,0.0,0.0,668.0,0.0,1.0,0.0,787.0,6403037.0,431.0,1.0,53.0,4819557.0,8.0,20.0,1.0,1.0,6380480.0,0.0,4.0,344.0,5.0,1141.0
10103010,1,"",132,1.0,1.0,8186.0,5.0,8.0,1.0,5.0,"",1.0,"",1.0,2.0,171.0,8910259.0,69835.0,0.0,2.0,1657.0,0.0,0.0,2207.0,1164.0,4260826.0,1039.0,0.0,1328.0,409460.0,0.0,574.0,0.0,0.0,438433.0,0.0,1.0,31835.0,0.0,0.0
10103011,0,"",1,1.0,1.0,5675.0,111.0,0.0,8.0,65.0,"",0.0,0.0,1.0,5.0,3.0,889.0,580.0,0.0,0.0,2.0,4.0,0.0,90.0,3.0,920.0,5.0,2.0,15.0,1035.0,0.0,0.0,468.0,3.0,949.0,0.0,3.0,580.0,4.0,406.0
10103012,0,"",-1,2.0,"","","","",0.0,"","","","","",0.0,21.0,6.0,3.0,0.0,1.0,890.0,1.0,1.0,0.0,880.0,7.0,726.0,0.0,111.0,8.0,8.0,46.0,0.0,0.0,8.0,0.0,4.0,6.0,0.0,0.0
10103013,0,4.0,323,4.0,3.0,43.0,3.0,4.0,3.0,3.0,1.0,1.0,"",3.0,1.0,45.0,4771405.0,5.0,0.0,0.0,54.0,5.0,0.0,51.0,26.0,6561487.0,28.0,1.0,34.0,2839656.0,0.0,43.0,7.0,3.0,1803526.0,0.0,5.0,5.0,1.0,2.0
10103014,0,40.0,351,"",9.0,349.0,11.0,93.0,48.0,2030.0,3.0,7.0,2.0,9.0,0.0,5.0,11615.0,14172.0,0.0,1.0,857.0,0.0,0.0,1692.0,174.0,11871.0,190.0,1.0,16.0,12762.0,6.0,5.0,163.0,3.0,12315.0,0.0,2.0,0.0,2.0,1.0
10103015,1,"",3,1.0,"",41339.0,40.0,0.0,0.0,18.0,"",0.0,"","",1.0,3.0,7827062.0,1313793.0,1.0,1.0,24.0,2.0,1.0,136.0,3.0,4572728.0,5.0,9.0,63.0,5352380.0,0.0,0.0,313.0,3.0,5527912.0,1.0,1.0,12439.0,4.0,1709.0
10103016,0,0.0,0,8.0,3.0,1932.0,29.0,3.0,11.0,27.0,0.0,1.0,"",3.0,9.0,28.0,4588452.0,141364.0,2.0,3.0,1399.0,1.0,0.0,17130.0,386.0,8214368.0,390.0,5.0,176.0,2951164.0,1.0,23.0,14.0,3.0,4923058.0,0.0,0.0,52553.0,6.0,39923.0
10103017,0,12.0,0,4.0,12.0,12.0,0.0,12.0,12.0,12.0,1.0,1.0,1.0,0.0,0.0,5.0,259199.0,170298.0,4.0,2.0,43.0,1.0,0.0,124.0,7.0,256377.0,9.0,1.0,16.0,246288.0,3.0,5.0,35.0,1.0,246590.0,2.0,1.0,0.0,1.0,1.0
10103018,0,"",17,5.0,5.0,62193.0,91.0,0.0,6.0,6.0,"",0.0,"",5.0,2.0,5.0,4359.0,5855.0,0.0,5.0,365.0,0.0,1.0,392.0,30.0,4482.0,35.0,11.0,616.0,5031.0,0.0,5.0,1.0,3.0,4665.0,0.0,0.0,0.0,12.0,1035.0
10103019,0,"",14,"","",490962.0,"",0.0,0.0,52.0,"",0.0,"","",0.0,0.0,1565.0,2041.0,0.0,4.0,1841.0,22.0,1.0,29022.0,712.0,1603.0,686.0,3.0,2207.0,1824.0,0.0,878.0,0.0,0.0,1666.0,0.0,5.0,371.0,0.0,0.0
10103020,0,1.0,0,"",2.0,1486.0,57.0,2.0,6.0,38.0,0.0,1.0,0.0,2.0,0.0,147.0,21998.0,1436.0,0.0,2.0,1601.0,3.0,0.0,2.0,1924.0,21423.0,508.0,10.0,1100.0,1315.0,3.0,756.0,0.0,0.0,1209.0,0.0,9.0,199.0,0.0,0.0
10103021,0,0.0,261,"",0.0,3520.0,318.0,3.0,12.0,165.0,0.0,3.0,"",4.0,0.0,95.0,2017.0,1178.0,0.0,0.0,27.0,0.0,0.0,604.0,29.0,2071.0,31.0,1.0,534.0,1271.0,0.0,119.0,0.0,0.0,1969.0,0.0,2.0,49.0,0.0,0.0
10103022,0,"",2,15.0,14.0,2943.0,"",0.0,34.0,40.0,"",0.0,"",14.0,2.0,11.0,194.0,100.0,1.0,0.0,1493.0,1.0,0.0,20533.0,422.0,169.0,422.0,1.0,243.0,91.0,0.0,24.0,0.0,0.0,85.0,0.0,2.0,23.0,0.0,0.0
10103023,0,0.0,-1,"","",568.0,21.0,31.0,19.0,261.0,0.0,9.0,0.0,"",0.0,0.0,2519258.0,1991131.0,1.0,6.0,174.0,0.0,0.0,70.0,127.0,3350697.0,25.0,0.0,166.0,3704407.0,5.0,165.0,0.0,0.0,6056821.0,0.0,2.0,10.0,0.0,0.0
10103024,0,"",1,1.0,1.0,"","",0.0,5.0,5.0,"",0.0,"",1.0,0.0,22.0,1.0,0.0,0.0,0.0,36.0,0.0,1.0,0.0,65.0,1.0,3.0,0.0,98.0,1.0,8.0,47.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0
10103025,0,"",0,5.0,21.0,40854.0,496.0,0.0,48.0,213.0,"",0.0,"",31.0,0.0,22.0,2.0,0.0,0.0,0.0,567.0,0.0,0.0,0.0,360.0,3.0,360.0,1.0,160.0,3.0,3.0,37.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0
10103026,0,1.0,1,7.0,6.0,14.0,6.0,1.0,7.0,31.0,1.0,1.0,"",6.0,32.0,196.0,1061.0,354.0,0.0,6.0,163.0,0.0,0.0,3.0,621.0,295.0,148.0,1.0,1781.0,318.0,1.0,479.0,0.0,0.0,304.0,0.0,0.0,361.0,0.0,0.0
10103027,0,0.0,11,"","",5798.0,218.0,4.0,20.0,173.0,0.0,1.0,"","",4.0,21.0,15.0,3.0,0.0,1.0,985.0,0.0,0.0,1612.0,482.0,16.0,479.0,0.0,174.0,24.0,0.0,62.0,0.0,0.0,18.0,0.0,1.0,6.0,0.0,0.0
10103028,0,"",-1,8.0,1.0,35534.0,39.0,0.0,2.0,38.0,"",0.0,"",1.0,1.0,27.0,12213.0,14832.0,1.0,6.0,322.0,1.0,0.0,0.0,295.0,12485.0,295.0,2.0,159.0,13401.0,2.0,22.0,231.0,3.0,12955.0,4.0,0.0,6790.0,10.0,5325.0
10103029,0,0.0,20,1.0,1.0,545.0,194.0,12.0,4.0,183.0,0.0,6.0,"",1.0,10.0,61.0,2609828.0,393811.0,1.0,0.0,663.0,2.0,0.0,0.0,359.0,2417783.0,359.0,0.0,170.0,1803621.0,0.0,69.0,1.0,2.0,4067386.0,1.0,0.0,21114.0,1.0,5.0
10103030,0,"",49,1.0,"",7885.0,"",0.0,0.0,2.0,"",0.0,"","",14.0,0.0,0.0,1.0,0.0,0.0,756.0,0.0,0.0,0.0,316.0,0.0,99.0,1.0,3755.0,0.0,4.0,1575.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
10103031,0,0.0,5,52.0,5.0,2371.0,88.0,4.0,5.0,5.0,0.0,1.0,"",5.0,0.0,6.0,3.0,4.0,0.0,2.0,561.0,0.0,0.0,455.0,114.0,4.0,130.0,6.0,31.0,4.0,1.0,19.0,6.0,2.0,4.0,0.0,0.0,3.0,2.0,7.0
10103032,1,17.0,2066,69.0,0.0,36.0,0.0,20.0,0.0,523.0,1.0,2.0,0.0,0.0,29.0,23.0,515914.0,33877.0,0.0,2.0,538.0,0.0,0.0,0.0,154.0,487811.0,170.0,0.0,72.0,455191.0,0.0,21.0,14.0,3.0,423958.0,0.0,3.0,1986.0,9.0,1482.0
10103033,0,10.0,7,1.0,2.0,8.0,2.0,10.0,1.0,2.0,2.0,2.0,"",2.0,0.0,6.0,670.0,904.0,0.0,2.0,394.0,0.0,0.0,1246.0,203.0,700.0,215.0,0.0,14.0,786.0,0.0,4.0,12.0,1.0,725.0,2.0,3.0,142.0,2.0,109.0
10103034,0,10.0,2064,51.0,4.0,84.0,6.0,56.0,49.0,217.0,1.0,7.0,"",6.0,0.0,45.0,4640193.0,5.0,1.0,0.0,1431.0,0.0,0.0,33.0,351.0,2081124.0,351.0,1.0,34.0,4991246.0,5.0,43.0,2.0,1.0,3633165.0,1.0,6.0,5.0,22.0,2.0
10103035,0,"",0,99.0,1.0,14436.0,1883.0,8.0,37.0,139.0,"",1.0,"",64.0,1.0,15.0,10.0,12.0,0.0,3.0,114.0,0.0,0.0,3120.0,131.0,11.0,150.0,6.0,5891.0,12.0,0.0,15.0,1.0,2.0,12.0,0.0,1.0,17.0,3.0,9.0
10103036,0,1.0,1,5.0,3.0,17.0,3.0,1.0,3.0,5.0,1.0,1.0,"",3.0,0.0,3.0,4006689.0,34278.0,0.0,2.0,2.0,0.0,0.0,261.0,3.0,4208029.0,5.0,1.0,33.0,34259.0,1.0,0.0,314.0,1.0,6381074.0,0.0,1.0,3539.0,4.0,879.0
10103037,1,"",30,3.0,15.0,1516.0,"",0.0,25.0,24.0,"",0.0,"",22.0,0.0,0.0,465.0,197.0,0.0,1.0,206.0,2.0,0.0,0.0,258.0,481.0,54.0,1.0,2297.0,183.0,4.0,694.0,0.0,0.0,496.0,0.0,4.0,186.0,0.0,0.0
10103038,0,1.0,8,1.0,"",184.0,2.0,2.0,1.0,11.0,1.0,2.0,"","",1.0,0.0,8105.0,7584.0,1.0,4.0,4739.0,0.0,0.0,0.0,926.0,8300.0,844.0,0.0,3449.0,9079.0,1.0,1888.0,0.0,0.0,8668.0,0.0,0.0,2944.0,0.0,0.0
10103039,1,5.0,7,4.0,3.0,963.0,9.0,5.0,9.0,9.0,1.0,1.0,"",4.0,3.0,3.0,1008579.0,806.0,0.0,6.0,52.0,0.0,0.0,15.0,9.0,1498151.0,12.0,1.0,33.0,1077227.0,0.0,0.0,7.0,1.0,1397369.0,1.0,2.0,726.0,4.0,534.0
10103040,0,0.0,181,72.0,11.0,1740.0,244.0,2.0,22.0,105.0,0.0,1.0,1.0,22.0,1.0,7.0,3794829.0,2.0,1.0,1.0,336.0,0.0,0.0,208.0,330.0,2.0,329.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
10103041,1,20.0,1,3.0,2.0,2.0,0.0,247.0,27.0,225.0,3.0,11.0,"",0.0,0.0,0.0,2402.0,1840.0,1.0,1.0,92.0,0.0,0.0,71.0,79.0,2463.0,90.0,1.0,2860.0,1597.0,0.0,1185.0,0.0,0.0,2558.0,0.0,2.0,1153.0,0.0,0.0
10103042,0,3.0,16,50.0,41.0,8.0,8.0,14.0,45.0,163.0,1.0,4.0,"",8.0,0.0,233.0,5950194.0,721.0,1.0,1.0,15.0,0.0,0.0,1397.0,24.0,1869029.0,7.0,0.0,789.0,4470153.0,0.0,426.0,0.0,0.0,2825987.0,0.0,0.0,497.0,0.0,0.0
10103043,1,3.0,48,5.0,5.0,2.0,1.0,16.0,5.0,71.0,1.0,6.0,0.0,1.0,0.0,75.0,23.0,28.0,0.0,0.0,1923.0,3.0,0.0,0.0,1171.0,24.0,290.0,1.0,68.0,32.0,5.0,79.0,1.0,2.0,28.0,0.0,2.0,5.0,16.0,16.0
10103044,0,0.0,1,1.0,3.0,2496.0,23.0,1.0,14.0,31.0,0.0,1.0,0.0,3.0,0.0,285.0,6392.0,2628.0,0.0,2.0,353.0,0.0,0.0,0.0,232.0,6561.0,237.0,9.0,996.0,2257.0,1.0,571.0,0.0,0.0,6006.0,0.0,1.0,374.0,0.0,0.0
10103045,0,0.0,179,2.0,4.0,9537.0,294.0,1.0,10.0,143.0,0.0,1.0,"",4.0,0.0,12.0,9880393.0,283.0,0.0,1.0,459.0,0.0,0.0,3324.0,149.0,6694633.0,167.0,1.0,17.0,1649361.0,2.0,29.0,0.0,0.0,6837975.0,0.0,0.0,7.0,0.0,0.0
10103046,1,"",-1,"","",76361.0,"","",0.0,"","","","","",0.0,38.0,13.0,16.0,1.0,0.0,302.0,0.0,1.0,1776.0,60.0,14.0,70.0,1.0,41.0,15.0,0.0,32.0,1.0,2.0,15.0,0.0,0.0,3.0,2.0,3.0
10103047,0,"",25,26.0,26.0,5217.0,26.0,14.0,26.0,26.0,"",2.0,0.0,26.0,0.0,119.0,24546.0,22801.0,0.0,5.0,3273.0,0.0,0.0,8.0,1782.0,25126.0,500.0,11.0,5086.0,26128.0,0.0,174.0,51.0,3.0,25600.0,4.0,0.0,890.0,14.0,681.0
10103048,0,"",-1,"","",157727.0,"",0.0,1.0,83.0,"",0.0,"","",5.0,0.0,266.0,37.0,2.0,2.0,3560.0,0.0,1.0,0.0,1139.0,277.0,1029.0,1.0,755.0,300.0,4.0,85.0,0.0,0.0,284.0,0.0,2.0,42.0,0.0,0.0
10103049,0,0.0,1,21.0,21.0,15223.0,955.0,34.0,21.0,1505.0,0.0,6.0,0.0,21.0,1.0,49.0,54373.0,2231.0,0.0,0.0,50.0,0.0,0.0,2125.0,11.0,54224.0,15.0,0.0,150.0,1940.0,3.0,48.0,0.0,0.0,54222.0,0.0,5.0,19.0,0.0,0.0
10103050,0,"",0,3.0,2.0,26179.0,"",0.0,3.0,2.0,"",0.0,"",2.0,2.0,0.0,3646901.0,12946.0,0.0,1.0,389.0,0.0,0.0,0.0,190.0,6323844.0,202.0,2.0,1783.0,2560062.0,4.0,780.0,0.0,0.0,3672270.0,0.0,0.0,735.0,0.0,0.0
10103051,0,1.0,1,12.0,8.0,51.0,8.0,34.0,9.0,17.0,1.0,5.0,"",8.0,0.0,3.0,720.0,978.0,0.0,3.0,276.0,2.0,0.0,736.0,212.0,750.0,225.0,12.0,151.0,841.0,0.0,0.0,21.0,1.0,773.0,1.0,2.0,0.0,4.0,1.0
10103052,0,0.0,3,7.0,6.0,8922.0,"","",12.0,"",0.0,"",11.0,6.0,0.0,59.0,11435.0,45.0,0.0,1.0,4.0,5.0,0.0,0.0,147.0,11690.0,10.0,1.0,440.0,12373.0,6.0,150.0,0.0,0.0,12165.0,2.0,7.0,33.0,0.0,0.0
10103053,0,1.0,0,3.0,2.0,126.0,15.0,1.0,3.0,3.0,1.0,1.0,"",3.0,1.0,0.0,0.0,1.0,0.0,0.0,1473.0,2.0,0.0,2048.0,426.0,0.0,426.0,3.0,1519.0,0.0,2.0,914.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
10103054,1,0.0,3,1.0,"",6801.0,65.0,16.0,9.0,90.0,0.0,2.0,0.0,"",1.0,3.0,281.0,351.0,0.0,1.0,175.0,0.0,0.0,15.0,9.0,292.0,12.0,9.0,63.0,315.0,0.0,0.0,148.0,3.0,300.0,0.0,2.0,0.0,4.0,1.0
10103055,0,"",0,1076.0,"",18.0,"",0.0,7.0,7.0,"",0.0,"","",0.0,5.0,331.0,424.0,0.0,0.0,626.0,0.0,0.0,731.0,191.0,346.0,203.0,0.0,13.0,367.0,2.0,5.0,113.0,3.0,350.0,0.0,0.0,0.0,1.0,1.0
10103056,1,3.0,5,"",0.0,1512.0,25.0,29.0,5.0,248.0,0.0,9.0,"",15.0,0.0,54.0,440.0,577.0,0.0,0.0,0.0,0.0,0.0,719.0,0.0,454.0,0.0,0.0,219.0,498.0,0.0,123.0,1.0,1.0,469.0,0.0,0.0,597.0,8.0,368.0
10103057,1,"",0,10.0,20.0,1.0,"",0.0,19.0,20.0,"",0.0,"",0.0,1.0,72.0,8810.0,4080.0,1.0,1.0,2049.0,0.0,0.0,0.0,1697.0,9027.0,823.0,2.0,688.0,9824.0,4.0,203.0,1.0,2.0,9397.0,1.0,4.0,747.0,15.0,320.0
10103058,0,"",334,"","",495395.0,"",0.0,10.0,1.0,"",0.0,"","",0.0,0.0,6710042.0,8.0,0.0,1.0,771.0,2.0,1.0,11267.0,342.0,4899463.0,311.0,1.0,259.0,7.0,1.0,64.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0
10103059,1,"",88,9.0,20.0,1.0,"",0.0,19.0,20.0,"",0.0,"",0.0,5.0,72.0,8574.0,4080.0,0.0,1.0,2049.0,4.0,0.0,0.0,1697.0,8764.0,823.0,0.0,696.0,9568.0,4.0,203.0,1.0,2.0,9146.0,1.0,4.0,747.0,15.0,402.0
10103060,0,"",0,"","","","",0.0,1.0,1.0,"",0.0,"","",0.0,0.0,1668618.0,18249.0,0.0,2.0,6382.0,0.0,1.0,0.0,3487.0,497996.0,18.0,3.0,4596.0,42246.0,8.0,1339.0,0.0,0.0,41569.0,0.0,0.0,3575.0,0.0,0.0
10103061,1,0.0,0,"",4.0,7788.0,1440.0,7.0,0.0,1917.0,0.0,3.0,"",4.0,2.0,46.0,592.0,568.0,2.0,1.0,1136.0,0.0,1.0,0.0,520.0,611.0,518.0,2.0,1401.0,685.0,0.0,467.0,1.0,1.0,629.0,0.0,0.0,67.0,7.0,195.0
10103062,1,11.0,171,"","",442.0,10.0,11.0,10.0,53.0,1.0,1.0,"","",0.0,40.0,1.0,0.0,0.0,2.0,25.0,4.0,0.0,2187.0,41.0,1.0,48.0,0.0,805.0,1.0,0.0,566.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
10103063,0,"",2,1.0,"",14464.0,17.0,3.0,12.0,30.0,"",3.0,"","",0.0,3.0,7416.0,1669.0,0.0,0.0,147.0,0.0,0.0,15.0,9.0,7620.0,12.0,0.0,1.0,8323.0,2.0,0.0,73.0,3.0,7920.0,1.0,3.0,1526.0,4.0,1138.0
10103064,1,91.0,83,5.0,40.0,1.0,0.0,137.0,22.0,552.0,3.0,8.0,1.0,0.0,1.0,169.0,6.0,3.0,0.0,2.0,49.0,0.0,0.0,67.0,13.0,7.0,16.0,0.0,652.0,8.0,0.0,323.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0
10103065,0,5.0,8,1.0,31.0,31.0,52.0,7.0,46.0,654.0,3.0,5.0,"",31.0,1.0,11.0,247.0,107.0,0.0,2.0,316.0,0.0,0.0,458.0,339.0,203.0,339.0,1.0,243.0,97.0,0.0,24.0,0.0,0.0,91.0,0.0,6.0,23.0,0.0,0.0
10103066,1,"",34,2.0,2.0,"","",0.0,5.0,44.0,"",0.0,"",2.0,2.0,366.0,3360.0,834.0,0.0,2.0,570.0,0.0,1.0,0.0,628.0,3455.0,14.0,1.0,3409.0,3887.0,8.0,1866.0,0.0,0.0,3558.0,1.0,2.0,822.0,0.0,0.0
10103067,0,1.0,12,"","",1285.0,5.0,2.0,6.0,15.0,0.0,1.0,"","",1.0,285.0,16429.0,2620.0,0.0,0.0,1312.0,2.0,0.0,1168.0,212.0,16725.0,225.0,0.0,1870.0,2250.0,5.0,571.0,0.0,0.0,9165.0,1.0,0.0,374.0,0.0,0.0
10103068,0,0.0,10,3.0,"",9807.0,"","",8.0,"",0.0,"","","",1.0,16.0,17.0,19.0,0.0,0.0,301.0,0.0,0.0,1468.0,197.0,18.0,208.0,4.0,30.0,17.0,0.0,39.0,0.0,0.0,21.0,0.0,0.0,9.0,0.0,0.0
10103069,1,3.0,29,3.0,3.0,691.0,10.0,17.0,24.0,123.0,1.0,5.0,"",3.0,45.0,62.0,3319808.0,5.0,1.0,4.0,375.0,0.0,0.0,301.0,121.0,2393205.0,138.0,1.0,154.0,3543253.0,0.0,61.0,7.0,1.0,4119013.0,0.0,2.0,5.0,7.0,2.0
10103070,0,"",82,5.0,2.0,11030.0,64.0,5.0,2.0,6.0,"",1.0,"",2.0,0.0,80.0,7761549.0,2143516.0,0.0,1.0,52.0,0.0,0.0,15.0,9.0,6909012.0,12.0,7.0,2059.0,3935738.0,0.0,90.0,1.0,2.0,3734438.0,0.0,6.0,69523.0,4.0,5.0
10103071,0,0.0,-2,48.0,24.0,3192.0,41.0,13.0,23.0,41.0,0.0,1.0,"",24.0,0.0,3.0,5102827.0,10034.0,0.0,0.0,163.0,0.0,0.0,8.0,312.0,2067836.0,148.0,2.0,15.0,1261762.0,0.0,0.0,1.0,3.0,2479654.0,0.0,0.0,4857.0,4.0,3743.0
10103072,0,"",1763,4.0,0.0,"","",0.0,2.0,14.0,"",0.0,"",2.0,0.0,0.0,821.0,1129.0,0.0,0.0,140.0,0.0,1.0,0.0,217.0,855.0,99.0,4.0,1524.0,969.0,8.0,833.0,0.0,0.0,880.0,1.0,4.0,818.0,0.0,0.0
10103073,0,0.0,5,8.0,6.0,1349.0,19.0,10.0,6.0,85.0,0.0,2.0,"",6.0,1.0,92.0,12058.0,14699.0,0.0,3.0,2358.0,1.0,0.0,15061.0,1090.0,12386.0,997.0,1.0,296.0,13256.0,0.0,118.0,1.0,2.0,12843.0,0.0,1.0,7052.0,10.0,32.0
10103074,1,1.0,176,3.0,7.0,8.0,5.0,34.0,4.0,447.0,1.0,8.0,4.0,3.0,6.0,42.0,6877164.0,1619478.0,6.0,0.0,23.0,2.0,0.0,82.0,13.0,2845887.0,16.0,0.0,96.0,1899569.0,6.0,36.0,1.0,1.0,4096376.0,0.0,0.0,264766.0,9.0,120015.0
10103075,1,6.0,43,8.0,5.0,0.0,2.0,6.0,5.0,5.0,1.0,1.0,"",0.0,2.0,1.0,4107.0,517.0,1.0,0.0,325.0,0.0,0.0,54.0,92.0,4233.0,104.0,1.0,77.0,603.0,0.0,28.0,1.0,3.0,4395.0,0.0,2.0,473.0,1.0,347.0
10103076,1,2.0,28,"",1.0,0.0,0.0,34.0,20.0,841.0,2.0,5.0,"",0.0,2.0,169.0,6.0,3.0,2.0,0.0,49.0,1.0,0.0,373.0,13.0,7.0,16.0,0.0,652.0,8.0,0.0,323.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0
10103077,0,"",1,3.0,"",85301.0,739.0,0.0,0.0,39.0,"",0.0,"","",2.0,2.0,384.0,493.0,1.0,3.0,365.0,0.0,1.0,490.0,30.0,397.0,35.0,0.0,6.0,429.0,0.0,8.0,1.0,2.0,408.0,0.0,0.0,454.0,13.0,6.0
10103078,0,"",10,2.0,"",1046.0,"",0.0,8.0,11.0,"",0.0,"","",3.0,45.0,3044630.0,5.0,0.0,2.0,2196.0,0.0,0.0,0.0,1796.0,4778161.0,1588.0,1.0,34.0,4976390.0,4.0,43.0,2.0,1.0,5905834.0,3.0,4.0,5.0,1.0,2.0
10103079,0,"",30,4.0,4.0,22177.0,"",0.0,10.0,74.0,"",0.0,"",4.0,16.0,12.0,7881422.0,745.0,0.0,1.0,1721.0,0.0,0.0,0.0,941.0,1691107.0,874.0,1.0,17.0,3345094.0,4.0,29.0,0.0,0.0,5140621.0,1.0,0.0,7.0,0.0,0.0
10103080,0,"",8,2.0,7.0,17896.0,"",0.0,7.0,191.0,"",0.0,"",7.0,0.0,14.0,8.0,10.0,2.0,0.0,583.0,0.0,0.0,0.0,1153.0,9.0,424.0,1.0,38.0,10.0,4.0,27.0,0.0,0.0,10.0,0.0,4.0,8.0,0.0,0.0
10103081,0,"",12,3.0,"",2168.0,"",0.0,4.0,69.0,"",0.0,"","",0.0,21.0,15.0,3.0,0.0,1.0,13.0,11.0,0.0,10.0,231.0,16.0,2.0,1.0,201.0,24.0,0.0,62.0,0.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0
10103082,0,"",0,18.0,2.0,"","",0.0,2.0,21.0,"",0.0,"",2.0,1.0,6.0,4077.0,5501.0,0.0,3.0,895.0,0.0,1.0,0.0,915.0,4206.0,274.0,1.0,5.0,4699.0,8.0,4.0,1.0,3.0,4364.0,0.0,0.0,0.0,2.0,1.0
10103083,1,"",-1,"","",15436.0,0.0,5.0,0.0,3.0,"",3.0,"","",0.0,114.0,0.0,1.0,0.0,0.0,174.0,0.0,0.0,1842.0,127.0,0.0,25.0,9.0,167.0,0.0,5.0,166.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0
10103084,0,"",123,6.0,1.0,13858.0,2.0,2.0,1.0,2.0,"",1.0,"",1.0,3.0,87.0,1033826.0,5.0,1.0,4.0,8399.0,12.0,0.0,469.0,3116.0,1057201.0,2564.0,1.0,542.0,938072.0,1.0,109.0,2.0,1.0,926454.0,0.0,0.0,5.0,18.0,2.0
10103085,0,3.0,-1,"","",753.0,20.0,21.0,23.0,273.0,1.0,7.0,1.0,"",0.0,0.0,0.0,1.0,0.0,0.0,453.0,0.0,0.0,284.0,199.0,0.0,209.0,1.0,624.0,0.0,5.0,102.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0
10103086,1,1.0,-1,"",0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,"",0.0,1.0,117.0,2725258.0,6.0,0.0,2.0,4.0,0.0,0.0,0.0,12.0,5711670.0,10.0,0.0,512.0,22.0,4.0,152.0,0.0,0.0,374.0,1.0,0.0,1.0,0.0,0.0
10103087,0,"",0,7.0,7.0,34934.0,680.0,2.0,9.0,68.0,"",0.0,"",9.0,1.0,23.0,1431.0,1927.0,0.0,0.0,42.0,0.0,0.0,285.0,33.0,1467.0,39.0,1.0,59.0,1663.0,0.0,21.0,1.0,3.0,1525.0,0.0,5.0,0.0,9.0,156.0
10103088,0,0.0,0,12.0,5.0,3644.0,57.0,3.0,30.0,66.0,0.0,2.0,"",5.0,0.0,4.0,18138.0,21035.0,0.0,0.0,603.0,33.0,0.0,13722.0,341.0,18577.0,342.0,0.0,7.0,19687.0,1.0,1.0,1.0,3.0,19043.0,0.0,0.0,0.0,26.0,1.0
10103089,0,"",-1,"","",5849.0,"",0.0,2.0,11.0,"",0.0,"","",5.0,0.0,0.0,1.0,1.0,5.0,3807.0,0.0,0.0,9183.0,2355.0,0.0,2022.0,1.0,1919.0,0.0,7.0,933.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
10103090,0,0.0,1,67.0,8.0,5086.0,69.0,1.0,28.0,56.0,0.0,1.0,"",8.0,0.0,6.0,25787.0,28298.0,0.0,3.0,378.0,0.0,0.0,871.0,99.0,26142.0,112.0,1.0,5.0,27333.0,2.0,4.0,119.0,3.0,26799.0,0.0,0.0,0.0,2.0,1.0
10103091,1,1.0,-1,"","",246.0,5.0,9.0,9.0,22.0,1.0,3.0,"","",0.0,75.0,23.0,28.0,0.0,2.0,492.0,2.0,0.0,0.0,430.0,24.0,55.0,1.0,68.0,32.0,0.0,79.0,1.0,2.0,28.0,2.0,2.0,5.0,7.0,16.0
10103092,1,"",-1,"","",2881.0,2.0,1.0,0.0,2.0,"",1.0,"","",0.0,0.0,61.0,56.0,0.0,2.0,1339.0,0.0,0.0,1141.0,1160.0,47.0,1048.0,0.0,3318.0,54.0,2.0,170.0,0.0,0.0,48.0,0.0,0.0,58.0,0.0,0.0
10103093,0,"",31,"",20.0,4603.0,"",0.0,16.0,218.0,"",0.0,"",20.0,0.0,18.0,60.0,15.0,0.0,1.0,2883.0,21.0,0.0,2655.0,2142.0,38.0,1847.0,0.0,965.0,21.0,7.0,217.0,0.0,0.0,41.0,1.0,0.0,15.0,0.0,0.0
10103094,0,11.0,14,31.0,6.0,905.0,69.0,22.0,43.0,173.0,1.0,7.0,0.0,7.0,2.0,7.0,5389218.0,1568.0,0.0,1.0,363.0,0.0,0.0,1278.0,7.0,240791.0,9.0,3.0,92.0,63702.0,5.0,2.0,0.0,0.0,145717.0,5.0,5.0,12.0,0.0,0.0
10103095,0,7.0,15,316.0,32.0,105.0,58.0,7.0,28.0,74.0,1.0,1.0,"",56.0,51.0,17.0,8687253.0,1398410.0,0.0,0.0,1490.0,0.0,0.0,1726.0,860.0,1776075.0,140.0,1.0,74.0,2550063.0,0.0,16.0,1.0,2.0,2412227.0,0.0,1.0,20217.0,3.0,5.0
